farm_id,crop_type,grid_x,grid_y,soil_type,soil_ph,soil_moisture_pct,humidity_pct,temperature_c,rainfall_category,nitrogen_mgkg,phosphorus_mgkg,potassium_mgkg,pest_risk_score,water_need_score,yield_prediction_t_ha
3,Cotton,11,10,Loamy Soil,6.38,42.72,62.25,28.11,Medium,90.1,60.45,181.78,0.558,0.617,0.44887843235688146
3,Cotton,11,11,Loamy Soil,6.06,44.19,46.61,27.56,Medium,167.27,51.1,354.32,0.497,0.606,0.4010395179741419
3,Cotton,11,12,Loamy Soil,6.72,34.09,42.51,28.43,Low,217.38,52.63,201.39,0.43,0.711,0.4874213079900352
3,Cotton,11,13,Loamy Soil,5.97,18.86,61.0,26.91,Medium,122.02,42.43,206.17,0.475,0.728,0.5055724912288695
3,Cotton,11,14,Clay Soil,5.91,47.88,66.49,33.28,Low,179.32,11.61,218.69,0.592,0.678,0.6094191518470948
3,Cotton,12,0,Clay Soil,6.16,45.08,68.06,26.24,High,88.74,57.25,187.68,0.619,0.511,0.33075353702851806
3,Cotton,12,1,Clay Soil,6.23,36.49,76.19,31.76,Low,175.78,34.26,81.44,0.589,0.724,0.6529550319460614
3,Cotton,12,2,Loamy Soil,6.87,43.91,55.2,28.81,Medium,142.9,49.84,257.83,0.537,0.617,0.48419921014210104
3,Cotton,12,3,Loamy Soil,6.33,46.28,64.8,25.63,Low,136.19,50.32,163.22,0.542,0.629,0.457311893005258
3,Cotton,12,4,Loamy Soil,6.26,37.4,38.96,28.42,High,115.98,31.88,245.34,0.49,0.566,0.39878956247398323
3,Cotton,12,5,Sandy Soil,6.44,48.84,62.78,32.04,Low,93.72,33.37,206.65,0.574,0.664,0.334514332813423
3,Cotton,12,6,Sandy Soil,6.25,41.67,78.38,33.02,Medium,108.55,36.95,197.8,0.644,0.659,0.5823170583961914
3,Cotton,12,7,Clay Soil,7.13,48.52,71.6,29.96,Medium,159.98,35.1,207.49,0.622,0.602,0.5073317967188404
3,Cotton,12,8,Sandy Soil,6.43,64.64,59.68,31.16,Low,142.67,39.7,171.06,0.604,0.578,0.3710039100258946
3,Cotton,12,9,Sandy Soil,6.91,16.39,75.99,33.55,High,179.81,42.01,225.7,0.601,0.71,0.3704921227936384
3,Cotton,12,10,Clay Soil,6.67,29.69,79.07,26.37,Medium,144.86,30.22,68.34,0.577,0.669,0.4664215300709872
3,Cotton,12,11,Loamy Soil,6.75,46.98,80.99,31.54,Low,94.72,32.75,250.51,0.639,0.67,0.6669021525289394
3,Cotton,12,12,Sandy Soil,6.41,43.3,52.81,29.69,Low,155.42,50.93,238.26,0.506,0.674,0.4740408648636395
3,Cotton,12,13,Clay Soil,6.54,51.05,67.59,28.74,Low,175.06,21.41,109.83,0.583,0.628,0.3496857046881894
3,Cotton,12,14,Sandy Soil,6.16,37.66,58.32,27.66,High,194.75,40.2,189.24,0.565,0.559,0.4754256935914056
3,Cotton,13,0,Clay Soil,7.15,43.07,63.9,30.99,High,250.04,24.17,178.78,0.62,0.557,0.47272764302523296
3,Cotton,13,1,Sandy Soil,6.99,42.63,71.47,25.12,Medium,135.39,14.93,322.15,0.579,0.595,0.23031133570584283
3,Cotton,13,2,Loamy Soil,6.03,42.93,69.69,34.92,Low,175.55,39.05,112.94,0.598,0.715,0.4945705133482188
3,Cotton,13,3,Loamy Soil,6.08,44.68,72.71,30.15,Medium,125.02,51.2,201.89,0.616,0.623,0.4769065469791322
3,Cotton,13,4,Sandy Soil,6.63,44.97,71.9,28.66,Medium,128.68,34.84,177.53,0.606,0.61,0.5696206364813419
3,Cotton,13,5,Clay Soil,5.96,45.19,84.76,26.75,Low,226.01,55.35,298.61,0.624,0.643,0.6848956094945345
3,Cotton,13,6,Clay Soil,7.1,59.23,68.91,28.85,Medium,211.61,31.7,184.76,0.638,0.54,0.6126565029547757
3,Cotton,13,7,Clay Soil,6.95,24.09,67.24,31.51,Low,166.38,35.85,206.8,0.515,0.784,0.47311113094451696
3,Cotton,13,8,Clay Soil,6.37,50.03,69.59,31.46,Medium,158.82,20.94,177.29,0.626,0.606,0.389347409125833
3,Cotton,13,9,Sandy Soil,6.92,46.12,66.84,28.76,Medium,129.56,5.0,189.9,0.589,0.605,0.7573359803249861
3,Cotton,13,10,Clay Soil,6.57,33.72,61.74,29.75,Medium,169.07,65.74,194.15,0.537,0.674,0.5059218434014489
3,Cotton,13,11,Loamy Soil,6.2,55.38,79.88,33.33,Low,156.06,44.48,153.04,0.668,0.641,0.5013929291912946
3,Cotton,13,12,Sandy Soil,6.73,54.44,72.07,34.0,Low,127.62,5.0,281.55,0.638,0.651,0.49758749128899965
3,Cotton,13,13,Clay Soil,7.08,56.26,80.99,31.69,Medium,142.96,41.24,192.14,0.691,0.576,0.5198084760767855
3,Cotton,13,14,Clay Soil,5.85,61.54,76.28,29.68,High,123.14,39.18,144.66,0.718,0.455,0.4855639588076058
3,Cotton,14,0,Loamy Soil,6.3,27.76,57.95,31.98,Medium,177.76,50.75,96.18,0.515,0.721,0.4426337993119764
3,Cotton,14,1,Sandy Soil,7.33,29.17,78.34,33.54,Medium,150.8,42.69,280.71,0.609,0.726,0.44531410587596076
3,Cotton,14,2,Clay Soil,6.1,45.57,63.51,31.53,Low,127.43,17.59,275.31,0.564,0.677,0.4967246729784002
3,Cotton,14,3,Sandy Soil,6.2,48.98,60.02,28.39,Medium,108.11,65.67,231.44,0.569,0.588,0.4456575228866235
3,Cotton,14,4,Loamy Soil,6.46,52.35,59.57,28.87,Medium,148.98,36.74,203.5,0.58,0.575,0.42871542173228355
3,Cotton,14,5,Clay Soil,6.28,35.72,58.96,37.06,High,225.95,41.31,137.83,0.608,0.639,0.5106430227691897
3,Cotton,14,6,Clay Soil,6.66,39.89,66.29,28.96,High,168.02,36.07,233.36,0.61,0.558,0.47450227825791447
3,Cotton,14,7,Clay Soil,6.35,39.62,45.95,25.13,Low,101.41,6.88,186.16,0.444,0.658,0.6503992988582689
3,Cotton,14,8,Clay Soil,6.91,42.71,66.02,31.0,Low,127.04,35.78,234.76,0.563,0.687,0.23490301916069878
3,Cotton,14,9,Sandy Soil,6.71,23.77,79.12,26.26,Medium,164.67,34.24,212.14,0.559,0.698,0.6091506851922461
3,Cotton,14,10,Clay Soil,6.48,30.2,52.55,29.92,High,205.64,19.66,188.25,0.53,0.613,0.6246085192497629
3,Cotton,14,11,Clay Soil,6.23,45.35,54.58,32.9,Low,170.67,25.28,115.71,0.535,0.688,0.292660976759185
3,Cotton,14,12,Clay Soil,6.58,25.52,57.7,35.92,High,225.54,37.54,241.86,0.567,0.682,0.46573124059196513
3,Cotton,14,13,Clay Soil,6.65,45.35,56.64,25.77,High,177.92,21.51,158.93,0.571,0.507,0.46285591340042087
3,Cotton,14,14,Clay Soil,6.44,52.09,73.49,26.18,Medium,145.72,69.13,95.17,0.621,0.556,0.3592488305282179
4,Sugarcane,0,0,Sandy Soil,6.4,41.58,65.95,35.55,High,145.75,86.47,184.51,0.646,0.599,0.8352183312409125
4,Sugarcane,0,1,Clay Soil,6.97,46.64,68.79,32.09,Medium,57.83,34.58,362.18,0.616,0.627,0.5009424154534171
4,Sugarcane,0,2,Clay Soil,6.77,47.63,62.69,30.88,Medium,116.33,5.0,241.05,0.588,0.613,0.6752270443423622
4,Sugarcane,0,3,Sandy Soil,6.51,48.22,63.58,27.47,Low,105.41,57.95,164.19,0.552,0.633,0.7965678393147461
4,Sugarcane,0,4,Sandy Soil,6.62,31.76,48.26,24.71,Low,182.82,42.76,174.8,0.428,0.694,0.939155509499416
4,Sugarcane,0,5,Sandy Soil,6.64,30.64,47.82,26.39,Low,90.26,8.14,243.26,0.431,0.713,0.5721672064043235
4,Sugarcane,0,6,Sandy Soil,6.67,47.92,59.55,24.39,Low,131.19,49.18,141.28,0.52,0.611,0.5730948228782771
4,Sugarcane,0,7,Clay Soil,6.38,37.42,55.99,22.61,Medium,199.74,58.42,179.91,0.489,0.603,0.8695479733720227
4,Sugarcane,0,8,Clay Soil,6.59,37.16,47.06,29.52,Low,134.54,30.47,212.5,0.463,0.704,0.7039374561227918
4,Sugarcane,0,9,Clay Soil,5.85,49.57,51.4,33.68,High,117.3,44.82,55.78,0.603,0.545,0.4027872191108055
4,Sugarcane,0,10,Clay Soil,6.61,27.25,78.92,32.94,High,216.89,28.94,149.95,0.642,0.651,0.7232998430172388
4,Sugarcane,0,11,Sandy Soil,5.94,26.76,72.13,29.31,Medium,168.04,55.1,105.73,0.555,0.706,0.7169674601841864
4,Sugarcane,0,12,Loamy Soil,6.63,43.18,75.82,22.51,Medium,192.41,26.59,176.72,0.585,0.573,0.6085179192450403
4,Sugarcane,0,13,Sandy Soil,6.7,43.96,39.36,29.71,Medium,200.3,46.09,185.9,0.478,0.623,0.9220959968203492
4,Sugarcane,0,14,Clay Soil,6.58,52.75,56.06,33.27,Low,106.04,58.78,209.68,0.565,0.654,0.7874263311486039
4,Sugarcane,1,0,Clay Soil,5.8,34.67,66.63,26.81,High,176.9,42.5,270.86,0.585,0.568,0.764903383418092
4,Sugarcane,1,1,Clay Soil,6.23,46.24,69.03,32.24,Low,57.44,65.1,226.5,0.592,0.679,0.8169329803364248
4,Sugarcane,1,2,Clay Soil,5.97,54.26,78.57,35.38,Medium,150.04,16.83,229.57,0.694,0.614,0.4058936672400103
4,Sugarcane,1,3,Loamy Soil,5.81,46.64,73.34,26.7,Medium,151.02,29.25,248.58,0.607,0.587,0.7055935606944264
4,Sugarcane,1,4,Loamy Soil,6.32,69.65,67.57,30.35,Medium,117.5,71.58,202.09,0.671,0.499,0.8363101257968384
4,Sugarcane,1,5,Sandy Soil,6.82,49.06,51.24,31.81,Medium,126.31,54.64,200.05,0.551,0.613,0.719045356068601
4,Sugarcane,1,6,Loamy Soil,6.68,37.34,63.91,28.87,Medium,216.13,49.35,214.39,0.552,0.65,0.9156133022242118
4,Sugarcane,1,7,Sandy Soil,6.09,64.08,69.86,30.28,Medium,127.23,28.04,202.46,0.663,0.527,0.4098886423614697
4,Sugarcane,1,8,Clay Soil,6.1,51.23,69.99,32.26,High,184.54,42.57,269.16,0.675,0.526,0.8534027019206901
4,Sugarcane,1,9,Clay Soil,6.96,33.7,52.83,25.5,Low,128.08,36.79,250.23,0.456,0.691,0.706509786355701
4,Sugarcane,1,10,Clay Soil,6.48,50.36,45.92,28.35,High,157.98,56.41,228.74,0.557,0.501,0.785727697948096
4,Sugarcane,1,11,Sandy Soil,6.62,47.99,56.39,32.37,Medium,165.97,77.38,183.49,0.571,0.623,1.0439009225836888
4,Sugarcane,1,12,Clay Soil,5.71,37.95,63.89,29.13,Medium,84.64,33.63,230.15,0.555,0.649,0.49456563094572403
4,Sugarcane,1,13,Sandy Soil,6.09,54.84,56.09,28.15,Medium,182.69,54.31,273.11,0.57,0.557,0.757153870363644
4,Sugarcane,1,14,Sandy Soil,6.5,63.39,61.45,30.33,Medium,96.2,27.08,282.63,0.628,0.531,0.4023370826476097
4,Sugarcane,2,0,Loamy Soil,6.22,45.89,75.2,33.55,Medium,191.03,79.63,235.89,0.646,0.642,1.047600995134564
4,Sugarcane,2,1,Loamy Soil,6.57,41.72,88.21,31.81,Medium,116.57,56.46,252.03,0.677,0.65,0.5929570647503717
4,Sugarcane,2,2,Clay Soil,6.71,47.22,60.03,28.98,Medium,168.11,65.61,153.75,0.567,0.601,1.0204794181984365
4,Sugarcane,2,3,Clay Soil,7.12,48.84,72.39,33.84,Medium,198.85,42.01,194.29,0.645,0.63,0.5288070592116277
4,Sugarcane,2,4,Clay Soil,6.46,48.17,61.67,27.7,High,148.39,51.18,205.61,0.61,0.507,0.9086456368290038
4,Sugarcane,2,5,Clay Soil,6.43,34.55,68.98,30.74,Low,152.89,51.07,131.4,0.549,0.726,0.7351017467202619
4,Sugarcane,2,6,Clay Soil,6.59,37.95,65.87,32.12,Low,159.22,23.0,221.0,0.554,0.719,0.6083286888129608
4,Sugarcane,2,7,Loamy Soil,6.71,36.28,61.55,24.38,Medium,191.64,21.02,228.84,0.517,0.621,0.6305080913191051
4,Sugarcane,2,8,Clay Soil,6.32,51.62,56.27,25.4,High,136.24,38.28,208.87,0.587,0.472,0.6919136114352071
4,Sugarcane,2,9,Sandy Soil,6.97,62.98,62.97,27.68,High,117.35,18.17,218.12,0.659,0.433,0.49623652975751514
4,Sugarcane,2,10,Sandy Soil,6.83,58.08,59.53,26.99,Medium,127.15,40.66,257.35,0.587,0.532,0.8023301882016521
4,Sugarcane,2,11,Sandy Soil,6.53,40.54,43.61,29.56,High,90.9,43.86,313.53,0.524,0.559,0.741422764866204
4,Sugarcane,2,12,Loamy Soil,6.25,53.7,56.16,28.53,Low,167.94,37.62,144.92,0.544,0.613,0.6810301761461878
4,Sugarcane,2,13,Clay Soil,6.56,55.46,48.24,30.33,High,99.95,17.01,294.77,0.591,0.49,0.48963877877861445
4,Sugarcane,2,14,Sandy Soil,5.73,40.42,58.88,32.13,Low,97.18,45.06,184.2,0.533,0.707,0.6243054376278933
4,Sugarcane,3,0,Clay Soil,6.89,41.33,87.38,27.18,Medium,80.83,69.29,196.33,0.649,0.617,0.7417801768892058
4,Sugarcane,3,1,Loamy Soil,6.65,58.0,57.51,33.37,Medium,106.94,29.89,257.45,0.611,0.58,0.4089831607343374
4,Sugarcane,3,2,Sandy Soil,6.38,40.7,47.04,25.25,Low,127.91,23.54,337.51,0.453,0.654,0.5801814577894286
4,Sugarcane,3,3,Sandy Soil,6.02,44.24,83.67,34.74,Low,123.61,54.76,207.55,0.657,0.707,0.7713264094022715
4,Sugarcane,3,4,Clay Soil,6.14,25.3,59.96,31.68,Medium,150.49,22.05,184.07,0.514,0.731,0.5970865438127941
4,Sugarcane,3,5,Sandy Soil,6.82,51.25,78.7,31.4,Medium,136.89,18.61,223.63,0.666,0.599,0.49160166636473207
4,Sugarcane,3,6,Clay Soil,6.41,56.63,60.44,33.85,Medium,124.74,40.79,154.64,0.621,0.591,0.5898433933065392
4,Sugarcane,3,7,Clay Soil,6.07,37.74,68.6,35.3,High,169.91,48.06,238.54,0.644,0.616,0.7987581705361672
4,Sugarcane,3,8,Sandy Soil,7.56,48.62,52.75,27.48,Low,134.55,6.92,283.39,0.51,0.631,0.48602403196906385
4,Sugarcane,3,9,Loamy Soil,6.06,62.0,51.55,28.84,Low,180.93,37.63,218.5,0.552,0.574,0.6711695274597688
4,Sugarcane,3,10,Loamy Soil,6.53,56.63,66.51,28.08,Low,188.69,47.41,178.26,0.592,0.595,0.7895845255097682
4,Sugarcane,3,11,Clay Soil,6.19,55.92,72.42,37.18,Low,142.66,21.86,203.4,0.659,0.667,0.42716272223849683
4,Sugarcane,3,12,Loamy Soil,6.26,37.61,73.11,32.7,High,108.39,50.48,286.93,0.649,0.597,0.7558252755714472
4,Sugarcane,3,13,Loamy Soil,6.41,30.71,61.85,34.29,High,177.15,26.06,131.96,0.591,0.644,0.4057416395762159
4,Sugarcane,3,14,Clay Soil,6.88,58.53,56.29,27.96,Medium,72.11,54.68,151.37,0.581,0.537,0.7039155637325644
4,Sugarcane,4,0,Sandy Soil,6.19,58.22,73.57,36.22,Low,178.65,74.87,168.26,0.666,0.649,0.9172597482413043
4,Sugarcane,4,1,Sandy Soil,6.34,60.67,64.95,32.93,High,130.34,18.81,168.99,0.686,0.484,0.5256029734313876
4,Sugarcane,4,2,Sandy Soil,6.95,39.68,71.19,28.39,Medium,138.46,38.28,205.05,0.586,0.635,0.7512690983945514
4,Sugarcane,4,3,Clay Soil,6.13,43.64,60.98,32.79,High,144.25,37.52,201.91,0.619,0.568,0.8065474444462577
4,Sugarcane,4,4,Loamy Soil,6.09,78.36,65.76,25.04,Low,108.48,19.69,244.07,0.639,0.464,0.6014370065018131
4,Sugarcane,4,5,Loamy Soil,7.36,26.46,64.87,28.97,Medium,70.72,17.51,253.9,0.524,0.705,0.3159125768668355
4,Sugarcane,4,6,Loamy Soil,5.93,42.04,76.25,31.87,Medium,57.94,27.69,174.39,0.63,0.649,0.37204230332642985
4,Sugarcane,4,7,Clay Soil,6.43,58.18,68.14,27.97,Medium,164.31,40.97,254.39,0.627,0.539,0.670518142230432
4,Sugarcane,4,8,Clay Soil,5.97,38.82,65.72,29.23,Medium,144.94,46.59,276.08,0.566,0.645,0.7906091050210834
4,Sugarcane,4,9,Clay Soil,5.72,44.95,82.02,29.89,High,86.39,30.03,145.83,0.692,0.539,0.5517659020469123
4,Sugarcane,4,10,Clay Soil,6.6,48.96,73.09,24.5,Medium,117.44,34.51,230.26,0.602,0.559,0.5344256186846534
4,Sugarcane,4,11,Loamy Soil,6.32,47.18,68.6,30.25,Medium,167.58,38.53,91.77,0.607,0.611,0.6166766764477078
4,Sugarcane,4,12,Clay Soil,7.04,50.9,68.31,32.9,Medium,140.84,22.94,150.69,0.63,0.612,0.42446170676466777
4,Sugarcane,4,13,Sandy Soil,7.04,39.4,70.72,27.42,Medium,124.85,5.0,111.11,0.578,0.629,0.4388482197008052
4,Sugarcane,4,14,Clay Soil,7.23,51.06,51.61,28.11,Low,171.11,11.5,192.3,0.516,0.624,0.4123338903151778
4,Sugarcane,5,0,Sandy Soil,6.19,39.46,55.26,27.65,High,59.89,45.04,183.63,0.558,0.55,0.4626766753889096
4,Sugarcane,5,1,Clay Soil,6.0,30.82,74.7,28.44,Medium,189.84,29.53,207.45,0.573,0.679,0.5568315394383666
4,Sugarcane,5,2,Clay Soil,6.02,54.71,71.57,29.58,Medium,116.01,32.76,231.84,0.638,0.568,0.4824126747022667
4,Sugarcane,5,3,Clay Soil,6.9,23.04,58.37,23.79,Medium,174.64,55.56,145.37,0.462,0.683,0.9463641796607839
4,Sugarcane,5,4,Loamy Soil,6.15,41.01,62.16,32.26,Medium,178.13,77.48,186.32,0.573,0.657,0.8670601111168057
4,Sugarcane,5,5,Loamy Soil,6.58,56.5,50.93,27.44,Medium,176.54,24.61,222.89,0.55,0.543,0.9242382064837391
4,Sugarcane,5,6,Loamy Soil,6.68,28.56,47.55,27.24,Medium,192.62,36.13,276.11,0.452,0.681,0.915331790088089
4,Sugarcane,5,7,Clay Soil,6.22,30.32,69.91,31.7,Low,206.99,63.27,252.94,0.545,0.754,1.0144836123694874
4,Sugarcane,5,8,Clay Soil,5.5,49.07,70.9,37.62,High,136.07,38.88,177.88,0.699,0.577,0.4931642219818786
4,Sugarcane,5,9,Sandy Soil,6.97,45.24,73.07,29.41,Low,117.9,48.68,227.6,0.591,0.662,0.7700309879408991
4,Sugarcane,5,10,Sandy Soil,6.23,54.84,62.78,30.2,High,111.96,50.44,169.0,0.647,0.492,0.5684362173762226
4,Sugarcane,5,11,Sandy Soil,6.98,45.99,54.77,20.24,Low,135.23,16.31,150.93,0.474,0.59,0.5122009814645362
4,Sugarcane,5,12,Loamy Soil,6.66,36.03,71.16,31.28,Medium,138.78,18.96,193.51,0.589,0.674,0.7750084538268796
4,Sugarcane,5,13,Loamy Soil,6.69,42.68,76.12,33.65,Medium,208.86,39.67,242.43,0.641,0.659,0.771394010027535
4,Sugarcane,5,14,Sandy Soil,6.45,29.15,70.82,31.55,Medium,235.72,32.95,209.53,0.568,0.711,0.9119273326285676
4,Sugarcane,6,0,Clay Soil,6.11,41.55,76.56,26.55,Medium,159.8,35.95,107.39,0.604,0.611,0.5136823574874112
4,Sugarcane,6,1,Sandy Soil,6.15,48.23,61.91,34.63,High,141.37,22.33,288.19,0.646,0.559,0.5965011509503038
4,Sugarcane,6,2,Sandy Soil,6.34,23.82,58.78,26.58,Low,219.64,20.66,203.51,0.455,0.748,0.916080063563551
4,Sugarcane,6,3,Sandy Soil,6.18,47.25,60.52,31.96,Medium,118.51,43.05,240.9,0.584,0.623,0.6183032942212233
4,Sugarcane,6,4,Sandy Soil,6.44,54.21,74.63,33.38,High,149.93,56.34,341.92,0.708,0.519,1.0062448557996928
4,Sugarcane,6,5,Sandy Soil,6.65,44.53,65.61,25.13,Medium,123.82,9.26,222.41,0.562,0.586,0.5707751935455475
4,Sugarcane,6,6,Loamy Soil,6.05,40.28,79.55,30.7,Low,119.5,28.59,176.38,0.609,0.697,0.46975332241057327
4,Sugarcane,6,7,Clay Soil,6.34,44.5,58.29,30.41,High,106.04,66.95,148.79,0.599,0.546,0.789240773905552
4,Sugarcane,6,8,Sandy Soil,6.37,58.27,58.31,26.27,Medium,158.03,43.86,179.33,0.579,0.526,0.800255444962673
4,Sugarcane,6,9,Sandy Soil,5.99,63.43,68.47,27.94,Medium,145.55,44.49,249.99,0.644,0.512,0.7741809962217197
4,Sugarcane,6,10,Loamy Soil,5.86,36.36,58.7,28.78,Medium,113.04,21.2,187.1,0.528,0.654,0.3479775280109544
4,Sugarcane,6,11,Loamy Soil,6.65,46.49,60.0,30.74,Medium,187.44,51.65,201.83,0.573,0.618,0.752286282417513
4,Sugarcane,6,12,Clay Soil,6.3,53.58,56.03,31.43,Low,147.96,40.24,208.6,0.558,0.636,0.6732481364448495
4,Sugarcane,6,13,Clay Soil,6.69,36.57,57.7,24.67,Medium,140.49,47.0,231.24,0.504,0.622,0.7685566570899954
4,Sugarcane,6,14,Loamy Soil,6.97,59.29,54.2,26.65,Low,144.13,6.7,116.02,0.544,0.571,0.5620672097550679
4,Sugarcane,7,0,Clay Soil,7.08,41.51,77.16,22.82,Low,192.9,61.43,286.06,0.563,0.632,0.9937701000933253
4,Sugarcane,7,1,Sandy Soil,6.34,57.58,67.85,27.51,High,146.76,66.17,251.59,0.662,0.458,0.7024655641289899
4,Sugarcane,7,2,Loamy Soil,6.3,59.37,54.36,34.98,Medium,117.7,36.65,137.31,0.61,0.586,0.5780197851005964
4,Sugarcane,7,3,Sandy Soil,6.58,52.38,82.84,28.59,Medium,170.39,52.18,219.92,0.671,0.573,0.8200585745283824
4,Sugarcane,7,4,Sandy Soil,5.82,40.28,73.24,30.25,High,87.28,17.61,139.92,0.645,0.565,0.555979044793104
4,Sugarcane,7,5,Loamy Soil,6.3,38.93,55.78,30.61,Low,142.82,53.41,154.02,0.509,0.703,0.8600780725554622
4,Sugarcane,7,6,Loamy Soil,6.64,50.9,63.03,25.48,Medium,232.57,42.37,249.18,0.572,0.557,0.9673922154548904
4,Sugarcane,7,7,Loamy Soil,7.49,70.63,63.05,35.13,Medium,161.28,64.76,162.25,0.68,0.53,0.8149180079228437
4,Sugarcane,7,8,Loamy Soil,6.06,54.86,63.33,26.43,Medium,184.89,44.86,249.45,0.59,0.544,0.8009834288541353
4,Sugarcane,7,9,Loamy Soil,6.35,59.42,63.36,29.25,High,150.35,40.87,184.06,0.658,0.462,0.47090390664840087
4,Sugarcane,7,10,Clay Soil,6.06,53.25,60.78,32.12,Medium,146.46,33.19,253.4,0.603,0.595,0.7089618219132586
4,Sugarcane,7,11,Loamy Soil,6.14,41.61,58.93,36.75,Medium,199.23,25.77,145.59,0.584,0.688,0.6467687687163111
4,Sugarcane,7,12,Sandy Soil,6.14,53.34,44.26,24.72,Low,134.97,20.43,226.5,0.477,0.587,0.6211578837195373
4,Sugarcane,7,13,Clay Soil,5.57,21.43,50.66,35.08,Low,90.75,39.96,167.38,0.458,0.824,0.472325142417969
4,Sugarcane,7,14,Sandy Soil,6.8,37.83,82.66,31.51,Low,90.18,39.82,189.63,0.618,0.715,0.4468943459591738
4,Sugarcane,8,0,Clay Soil,7.23,49.63,60.64,30.88,Low,102.93,53.92,93.77,0.562,0.651,0.7123152853332904
4,Sugarcane,8,1,Clay Soil,7.25,34.79,64.19,29.64,Low,247.65,46.56,205.52,0.525,0.716,0.9250444846143345
4,Sugarcane,8,2,Sandy Soil,6.55,31.55,69.76,32.22,High,119.81,40.48,96.45,0.615,0.624,0.6001500697372625
4,Sugarcane,8,3,Loamy Soil,6.25,55.78,57.37,30.02,High,116.97,67.7,316.0,0.627,0.486,0.8738318376130461
4,Sugarcane,8,4,Loamy Soil,6.48,38.68,67.57,24.05,High,97.11,46.14,240.0,0.587,0.527,0.6649756139495746
4,Sugarcane,8,5,Sandy Soil,6.72,36.2,58.97,26.42,Low,137.97,15.59,211.22,0.493,0.685,0.6398283805975998
4,Sugarcane,8,6,Clay Soil,7.12,37.4,64.56,35.08,Medium,146.13,55.16,411.74,0.586,0.696,0.8963955271782625
4,Sugarcane,8,7,Clay Soil,6.22,38.53,67.31,27.48,Low,121.19,23.12,197.52,0.538,0.681,0.5476120776940984
4,Sugarcane,8,8,Clay Soil,7.32,50.07,50.25,30.83,High,131.35,34.49,217.25,0.585,0.521,0.5807724711294957
4,Sugarcane,8,9,Clay Soil,5.66,61.07,59.72,27.87,Low,122.54,57.45,264.13,0.577,0.572,0.7585503772567684
4,Sugarcane,8,10,Sandy Soil,5.5,48.09,52.14,28.51,High,124.77,46.49,156.97,0.575,0.513,0.6150827876531361
4,Sugarcane,8,11,Sandy Soil,6.47,32.1,54.66,29.18,Medium,118.71,52.8,214.85,0.501,0.678,0.7852133771633713
4,Sugarcane,8,12,Sandy Soil,6.96,39.84,64.9,29.14,High,97.96,33.57,257.89,0.605,0.559,0.5431251378336522
4,Sugarcane,8,13,Sandy Soil,5.76,55.78,71.78,34.94,Medium,135.29,50.54,120.05,0.669,0.603,0.740575612557352
4,Sugarcane,8,14,Clay Soil,6.0,46.13,76.71,27.52,Medium,222.24,80.0,205.83,0.623,0.596,0.9435392697780496
4,Sugarcane,9,0,Loamy Soil,6.7,40.89,65.97,28.22,High,157.8,48.06,165.29,0.608,0.547,0.684312835583864
4,Sugarcane,9,1,Loamy Soil,6.49,32.21,64.23,28.56,Medium,147.94,68.68,269.84,0.536,0.673,0.9050268941725824
4,Sugarcane,9,2,Sandy Soil,7.12,21.58,68.0,30.79,Medium,97.38,59.64,183.39,0.531,0.743,0.8726977884353733
4,Sugarcane,9,3,Clay Soil,5.95,44.73,58.28,31.23,Medium,147.68,48.82,257.74,0.563,0.631,0.8116554776511575
4,Sugarcane,9,4,Loamy Soil,6.81,38.67,54.29,33.37,Low,149.8,45.98,247.11,0.516,0.725,0.8971844539468635
4,Sugarcane,9,5,Clay Soil,6.71,53.49,47.22,29.52,High,181.08,64.12,281.21,0.577,0.494,0.8114439626963028
4,Sugarcane,9,6,Sandy Soil,6.85,53.78,73.7,36.26,High,137.64,46.07,197.89,0.717,0.543,0.6567050265869259
4,Sugarcane,9,7,Sandy Soil,7.0,38.32,56.46,29.36,Medium,151.31,57.06,223.97,0.528,0.649,0.9319630795623437
4,Sugarcane,9,8,Clay Soil,5.95,38.62,81.22,34.9,Low,170.04,25.27,296.32,0.631,0.737,0.6862283989275425
4,Sugarcane,9,9,Clay Soil,6.85,17.57,77.24,29.27,Medium,118.7,51.5,175.17,0.548,0.752,0.802548037506535
4,Sugarcane,9,10,Loamy Soil,6.5,43.89,48.7,31.67,High,99.14,22.7,258.07,0.565,0.558,0.4882711549899628
4,Sugarcane,9,11,Sandy Soil,6.77,41.76,68.99,28.65,Medium,148.9,69.3,241.22,0.585,0.626,1.039934744018558
4,Sugarcane,9,12,Sandy Soil,6.59,33.73,69.86,34.83,Low,134.62,36.91,296.34,0.571,0.761,0.951889812361925
4,Sugarcane,9,13,Clay Soil,7.04,53.78,44.19,32.63,Medium,200.18,52.01,323.59,0.541,0.596,0.9387161439560341
4,Sugarcane,9,14,Clay Soil,6.64,59.92,55.66,34.44,High,118.82,30.22,181.46,0.655,0.499,0.47644974785992283
4,Sugarcane,10,0,Clay Soil,6.52,45.64,43.95,26.21,High,184.61,32.85,300.63,0.524,0.508,0.9573384477117701
4,Sugarcane,10,1,Sandy Soil,7.58,44.24,52.19,26.92,Medium,114.9,18.89,186.8,0.516,0.601,0.6579572145730712
4,Sugarcane,10,2,Clay Soil,6.85,21.78,63.73,26.23,High,144.03,5.0,221.23,0.531,0.628,0.44771399728467315
